case_nr,case_link,case_address,month
"BG Meidling, 3 S 1/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/066767284f8b576ac1257af5007918c5!OpenDocument,1120,2013-01-01
"BG Liesing, 12 S 27/12g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/25bdfc9c136914c7c1257af40079a323!OpenDocument,1230,2013-01-01
"LG Ried im Innkreis, 17 S 79/05g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/57bccc8b7f6fc21cc1257afa0079ae81!OpenDocument,4906,2013-01-01
"BG Floridsdorf, 31 S 163/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c6b3fa8d7dc0f1dac1257afc00790c3b!OpenDocument,1170,2013-01-01
"BG Hernals, 31 S 65/12y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/151eb67736f31fecc1257afb0079ad44!OpenDocument,1160,2013-01-01
"HG Wien, 2 S 10/13b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5459ab997db8356fc1257b0400791967!OpenDocument,1120,2013-01-01
"BG St. Pölten, 12 S 28/05f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2058775444b0cf22c1257a6c0061cf8a!OpenDocument,3100,2013-01-01
"LG Innsbruck, 19 S 5/13b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2cb61350481310c8c1257af40079a8ca!OpenDocument,6123,2013-01-01
"BG Dornbirn, 14 S 130/12x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d8bb81a2acaa4f40c1257b03007927e1!OpenDocument,6890,2013-01-01
"BG Liesing, 11 S 58/12h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ad04658ac8408a04c1257ae900792908!OpenDocument,1230,2013-01-01
"BG Imst, 5 S 9/11g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/46c5eb8c0f1cd82ac1257af70079a915!OpenDocument,6460,2013-01-01
"BG Josefstadt, 13 S 36/12t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5cc25413b626e295c1257af40079a38b!OpenDocument,1080,2013-01-01
"HG Wien, 5 SEU 1/13a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4db0a0b4b2098295c1257b03007919db!OpenDocument,3198,2013-01-01
"HG Wien, 2 S 138/12z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/52b821f88ce465cbc1257b030079180d!OpenDocument,1090,2013-01-01
"BG Melk, 13 S 1/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b03e3be18e9dbdafc1257b010079168d!OpenDocument,3382,2013-01-01
"LGZ Graz, 26 S 177/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a70dafb024f40546c1257b1700792713!OpenDocument,8074,2013-02-01
"LG Korneuburg, 36 S 82/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/79d91e43e3801874c1257b1300791ff2!OpenDocument,2320,2013-02-01
"BG Döbling, 41 S 9/13s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a6d6805c779184b0c1257b10007930c1!OpenDocument,1180,2013-02-01
"BG Floridsdorf, 31 S 37/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2ff7dccc52e92ce7c1257b120079a9fd!OpenDocument,1210,2013-02-01
"LG Leoben, 17 S 15/05g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/721c73f82d0e73eac1257b1f0079db86!OpenDocument,8770,2013-02-01
"BG Villach, 18 Se 36/12h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b89d90121184abdac1257b0a0079b82b!OpenDocument,9241,2013-02-01
"BG Innere Stadt Wien, 65 S 10/13y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/536f10c91d02fedfc1257b1f0079d3b4!OpenDocument,1010,2013-02-01
"BG Innere Stadt Wien, 65 S 59/12b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/26de3313ed00a9bac1257b1700792092!OpenDocument,1050,2013-02-01
"BG Donaustadt, 14 S 4/13t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/852988cbe49ef7f5c1257b100079311d!OpenDocument,1220,2013-02-01
"LG Leoben, 17 S 61/06y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/31f58137a592e48ac1257b200079c3fb!OpenDocument,8600,2013-02-01
"BG Mödling, 25 S 23/12k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a6357b7beec5e718c1257b050079aa69!OpenDocument,2345,2013-02-01
"BG Innere Stadt Wien, 65 S 5/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f70d4088ccfac83ac1257b050079a76b!OpenDocument,1050,2013-02-01
"BG Leopoldstadt, 20 S 14/13v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d63c88c5b8648d40c1257b0900792642!OpenDocument,1200,2013-02-01
"BG Kitzbühel, 6 S 2/13z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e9ae6f4ecb0455d6c1257b0c0079a3c4!OpenDocument,6391,2013-02-01
"BG Innere Stadt Wien, 72 S 18/07t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/18a617ae21ecb49dc1257b1f0079d3f5!OpenDocument,1040,2013-02-01
"BG Fünfhaus, 18 S 11/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/89d3521d96b1f28dc1257b3500790e8f!OpenDocument,1140,2013-03-01
"BG Favoriten, 41 Se 4/13v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a7bd88c95475a89cc1257b3a0079a4cb!OpenDocument,1100,2013-03-01
"BG Fünfhaus, 16 Se 7/12f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e7f68d0d3de234dbc1257b2c0079bb2b!OpenDocument,1150,2013-03-01
"BG Silz, 5 S 6/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e081a90dff1d94f3c1257b3c0079ae05!OpenDocument,6432,2013-03-01
"BG Leopoldstadt, 20 S 42/13m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/16703854a4ed5d82c1257b3a0079a641!OpenDocument,1200,2013-03-01
"BG Fünfhaus, 16 S 9/04p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1c99fefad942f177c1257a6c0059130c!OpenDocument,1150,2013-03-01
"BG Schwaz, 24 S 29/06m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2efa840364bccdb7c1257a6c006fec8c!OpenDocument,6130,2013-03-01
"BG Hietzing, 12 S 5/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/abc7fe9c5737f3b0c1257b3c0079a73b!OpenDocument,1130,2013-03-01
"HG Wien, 4 S 15/05s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a30301807b26a960c1257a6c005605e6!OpenDocument,1030,2013-03-01
"HG Wien, 2 S 30/13v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/faf7d64138535634c1257b34007922ea!OpenDocument,1050,2013-03-01
"BG Dornbirn, 14 Se 12/13w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d943c1e4a6c21ae2c1257b3d0079a9f8!OpenDocument,6845,2013-03-01
"BG Innere Stadt Wien, 65 S 15/13h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/39e0276ee84e734bc1257b3500790cb3!OpenDocument,1050,2013-03-01
"HG Wien, 2 S 28/13z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e6402285c5172ae4c1257b320079c3b6!OpenDocument,1120,2013-03-01
"BG Reutte, 2 S 2/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ec207829a4a97e44c1257b3b00791e16!OpenDocument,6621,2013-03-01
"BG Gleisdorf, 15 S 17/12h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/311893a9be7f4efac1257b2b0079bfe0!OpenDocument,8200,2013-03-01
"BG Favoriten, 46 S 11/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/df675fdd376a7a49c1257b2b0079b9bc!OpenDocument,1100,2013-03-01
"BG Hietzing, 12 S 12/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2ef7b57b97cdb706c1257b4800742258!OpenDocument,1130,2013-04-01
"BG Meidling, 3 S 24/13m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/26b2879ee9e4c226c1257b5800744470!OpenDocument,1120,2013-04-01
"BG Schwaz, 24 S 17/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cb22a4258879896ec1257b56007443c1!OpenDocument,6200,2013-04-01
"BG Kitzbühel, 2 S 5/13m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/db9346d2b57fdad8c1257b5700743095!OpenDocument,6391,2013-04-01
"BG Sankt Johann im Pongau, 2 S 31/05d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f80d7f5ded29cd94c1257a6c0068496e!OpenDocument,5600,2013-04-01
"BG Fünfhaus, 16 S 58/05w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/50a6a28253cd1dd0c1257a6c00591807!OpenDocument,1140,2013-04-01
"BG Meidling, 3 S 16/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/53144e0bd229741bc1257b5800744467!OpenDocument,1120,2013-04-01
"BG Bregenz, 19 S 45/05x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/888c7ebd525b64d5c1257a6c0070516d!OpenDocument,6923,2013-04-01
"BG Braunau am Inn, 4 S 19/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3a231fb5d829862ac1257b520073a340!OpenDocument,5261,2013-04-01
"BG Fünfhaus, 16 S 108/05y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1f88884cfd3b5e92c1257a6c00591c3b!OpenDocument,1140,2013-04-01
"BG Innsbruck, 22 S 6/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/259cfec37b2211a1c1257b5500739dc0!OpenDocument,6103,2013-04-01
"LGZ Graz, 26 S 37/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1c83ecb27013a722c1257b420073a89c!OpenDocument,8071,2013-04-01
"BG Favoriten, 43 S 10/13s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c50858bf8029e477c1257b490074230c!OpenDocument,1100,2013-04-01
"BG Hietzing, 12 S 13/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/aade6b98106df482c1257b4b00739753!OpenDocument,1130,2013-04-01
"BG Fünfhaus, 18 S 15/13y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8a2921245226f36ec1257b4e0073b6a4!OpenDocument,1150,2013-04-01
"BG Wiener Neustadt, 19 S 13/13m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/298808e7e45a5c3ac1257b500073a097!OpenDocument,2700,2013-04-01
"LG Korneuburg, 36 S 100/08k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4d9a5b69ba901e0ac1257b5500739756!OpenDocument,2460,2013-04-01
"BG Hietzing, 13 S 10/13y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a6ef68188ca39142c1257b4f0074285e!OpenDocument,1130,2013-04-01
"BG Favoriten, 46 S 10/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b1b74aa32533f225c1257b420073a364!OpenDocument,1100,2013-04-01
"BG Hernals, 18 S 8/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/475835dfe625d694c1257b510074436c!OpenDocument,1160,2013-04-01
"BG Fünfhaus, 16 S 52/06i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5033bd7b69b5e2a8c1257a6c00592568!OpenDocument,1140,2013-04-01
"LG Wels, 20 S 51/13w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/11ff45828e74fdbcc1257b420073a7e5!OpenDocument,4600,2013-04-01
"LG Innsbruck, 19 S 78/07d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fd45a8b1b8d55427c1257b4800742f79!OpenDocument,6250,2013-04-01
"BG Favoriten, 45 S 45/13b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9d3029467d680835c1257b5600743d09!OpenDocument,1100,2013-04-01
"HG Wien, 38 Se 112/13t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8368826638a62a4cc1257b5d0073a9c9!OpenDocument,1150,2013-04-01
"BG Favoriten, 45 S 43/13h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/db55c3339f801064c1257b5000739d53!OpenDocument,1100,2013-04-01
"BG Favoriten, 45 S 44/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4a4072225bd8e8d8c1257b5000739d5f!OpenDocument,1100,2013-04-01
"BG Landeck, 6 S 10/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/61e43b60f14dd2dcc1257b420073aa6a!OpenDocument,6500,2013-04-01
"BG Innere Stadt Wien, 71 S 1/05g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/94b815798453bb47c1257a6c00556c7c!OpenDocument,1030,2013-04-01
"BG Bleiburg, S 1/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a0c0980c6e1ef135c1257b410073ab3c!OpenDocument,9155,2013-04-01
"BG Hietzing, 13 S 8/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/25662e0c4ba24e6ec1257b470074202d!OpenDocument,1130,2013-04-01
"BG Schärding, 3 S 7/13s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d6765f855517b3c6c1257b630073bbc5!OpenDocument,4794,2013-05-01
"BG Reutte, 2 S 19/05y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5887359b71e197efc1257a6c006fd992!OpenDocument,6653,2013-05-01
"HG Wien, 3 S 51/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7c14734f99f5f259c1257b6000743be3!OpenDocument,1190,2013-05-01
"LGZ Graz, 40 S 41/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0afabaa7eb619b2ac1257b6b0073b980!OpenDocument,8052,2013-05-01
"BG Fünfhaus, 18 S 26/13s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/40e160818b180813c1257b6b0073b346!OpenDocument,1140,2013-05-01
"BG Favoriten, 46 S 35/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f71d23c9f97febe6c1257b6e0073a056!OpenDocument,1100,2013-05-01
"BG Bregenz, 21 S 13/13t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d36e166fc23dbc6dc1257b640073c12b!OpenDocument,6921,2013-05-01
"BG Liesing, 13 S 6/13b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9f7a1a9b65676027c1257b7900742d2c!OpenDocument,1230,2013-05-01
"BG Favoriten, 41 Se 3/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/98d1cf5c286c5346c1257b7a00742f70!OpenDocument,1100,2013-05-01
"BG Fünfhaus, 19 S 25/13a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e918fe86ac1dfce7c1257b6a007399cf!OpenDocument,1150,2013-05-01
"BG Innere Stadt Wien, 68 S 23/05w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6f39c05d5e5fc699c1257a6c005514a6!OpenDocument,1050,2013-05-01
"HG Wien, 4 S 66/13b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7fd3d9633882a106c1257b6a007396aa!OpenDocument,1050,2013-05-01
"BG Gmunden, 8 S 42/12v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/86df2c0f4d5fb95ec1257b6a00739d05!OpenDocument,4801,2013-05-01
"BG Innsbruck, 22 S 55/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d1d9474d798fddbdc1257b650073ac8d!OpenDocument,6092,2013-05-01
"LG Salzburg, 44 Se 2/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/419043a930e26f1bc1257b720074385e!OpenDocument,5020,2013-05-01
"BG Landeck, 6 Se 6/12t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2f3341a7fcd0da96c1257b7400742a86!OpenDocument,6580,2013-05-01
"LG Leoben, 17 S 14/06m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3b30e4c9147da662c1257b7900743126!OpenDocument,8952,2013-05-01
"LG Feldkirch, 13 S 41/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b240111ebcd03641c1257b8a007428a1!OpenDocument,6900,2013-06-01
"HG Wien, 5 S 80/13v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/419447f53c091a5bc1257b8f0073a216!OpenDocument,5071,2013-06-01
"BG Innere Stadt Wien, 67 S 35/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c31adeb8c5050bc9c1257b9500739859!OpenDocument,1110,2013-06-01
"BG Meidling, 3 S 29/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b0fc5cadb777adbfc1257b8700741f3c!OpenDocument,1120,2013-06-01
"BG Innere Stadt Wien, 63 S 15/05g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d5191be94d3a151bc1257a6c0053dc9e!OpenDocument,1030,2013-06-01
"HG Wien, 6 S 38/13z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f7184948dd258069c1257b7f007422c6!OpenDocument,1140,2013-06-01
"BG Innere Stadt Wien, 65 S 28/13w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/405ffeead21d6466c1257b80007424f5!OpenDocument,1050,2013-06-01
"BG Kitzbühel, 2 S 11/13v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8487c4534c5cad65c1257b8d00742eff!OpenDocument,6363,2013-06-01
"LG Innsbruck, 19 S 61/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f18859570a165fe3c1257b9400739a10!OpenDocument,6167,2013-06-01
"BG Salzburg, 7 S 12/13z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d1392227da6197c5c1257b9400739914!OpenDocument,5071,2013-06-01
"BG Donaustadt, 37 S 22/13h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/645330047ae56bbac1257b8e00742e74!OpenDocument,1220,2013-06-01
"BG Liesing, 10 S 11/06f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/363cbb9f6fcaaaf0c1257a6c005b87d5!OpenDocument,1230,2013-06-01
"BG Kitzbühel, 2 S 13/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7cd92cc9c7c5c67cc1257b9400739a1e!OpenDocument,6365,2013-06-01
"BG Mürzzuschlag, 5 Se 1/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e5aa5d39ed708206c1257b7f007429ba!OpenDocument,8680,2013-06-01
"BG Melk, 13 S 10/13b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0b165435e70aa0c3c1257b8e00742f25!OpenDocument,3243,2013-06-01
"BG Fünfhaus, 42 S 12/13h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cd6dd8461a018ef4c1257b8d00742b9a!OpenDocument,1140,2013-06-01
"BG Favoriten, 45 S 69/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f09e1278c6bb13dcc1257b890073ac3a!OpenDocument,1100,2013-06-01
"BG Favoriten, 45 S 75/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c36b7921fd43c586c1257b940073968b!OpenDocument,1100,2013-06-01
"LG Leoben, 17 S 80/04i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/28781f5e229d0a2dc1257b8f0073a6ed!OpenDocument,8792,2013-06-01
"BG Favoriten, 45 S 73/13w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ff7de9d534c817c3c1257b900073a5d1!OpenDocument,1100,2013-06-01
"HG Wien, 6 S 78/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/23d53cd750bd59d4c1257b810074286a!OpenDocument,1959,2013-06-01
"BG Fünfhaus, 19 S 26/05m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/37db131f8fc9534bc1257a6c0059952f!OpenDocument,1150,2013-06-01
"BG Innere Stadt Wien, 72 S 21/05f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e232a2a93bea1a42c1257a6c005587d3!OpenDocument,1050,2013-06-01
"LG Leoben, 17 S 16/10m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ecacc8ffd34608adc1257ba3007433ae!OpenDocument,8952,2013-07-01
"HG Wien, 38 S 74/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b81efb27aa867b53c1257b9c0073a95f!OpenDocument,5071,2013-07-01
"LG Wiener Neustadt, 10 S 71/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1bb6264a7bd821bec1257ba500739283!OpenDocument,2752,2013-07-01
"BG Silz, 5 S 14/13y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d7cf112084b703f5c1257bad0073a5cb!OpenDocument,6450,2013-07-01
"BG Baden, 4 S 10/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/11ab3e0ef51f6a7bc1257b9c0073aa71!OpenDocument,2525,2013-07-01
"BG Fünfhaus, 18 S 38/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/06d5cc565de647e4c1257bab00742ba1!OpenDocument,1150,2013-07-01
"LG Salzburg, 23 Se 396/12y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2fff6e7e9afd9a63c1257bb0007395b8!OpenDocument,5204,2013-07-01
"BG Bad Ischl, 10 S 8/13g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/757ab0df6c052253c1257bb2007428a2!OpenDocument,4802,2013-07-01
"HG Wien, 2 Se 74/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6a6338de1e80ea5bc1257baa0074290d!OpenDocument,1010,2013-07-01
"BG Favoriten, 42 S 45/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d8a0ed84dbcf4799c1257bab00742b40!OpenDocument,1100,2013-07-01
"BG Meidling, 3 S 40/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4a0f306233e364d9c1257bb1007396ab!OpenDocument,1120,2013-07-01
"BG Eisenstadt, 9 Se 2/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2f5e129bb74118a8c1257bb90073b184!OpenDocument,7071,2013-07-01
"BG Feldkirchen, 3 S 28/13p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7f51a28b1d5174b0c1257ba900742cf5!OpenDocument,9556,2013-07-01
"BG Amstetten, 27 S 10/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3ac35904c9149c03c1257ba30074305c!OpenDocument,3300,2013-07-01
"BG Fürstenfeld, 106 Se 2/13z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b67d85ed30329e73c1257baa00742dd3!OpenDocument,8222,2013-07-01
"BG Völkermarkt, 3 S 20/05m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e8f0c26c53e0ba9dc1257a6c006de560!OpenDocument,9141,2013-07-01
"BG Innere Stadt Wien, 65 S 33/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f91161d30d25d2a8c1257ba200739f2c!OpenDocument,1100,2013-07-01
"BG Melk, 13 S 16/13k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a2a8e4da84373365c1257bb000739437!OpenDocument,3390,2013-07-01
"BG Favoriten, 43 S 22/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/49495494ce694613c1257e36003f8bf4!OpenDocument,1100,2013-07-01
"LG Feldkirch, 14 S 31/13s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1ae4b79cc3bed14ec1257bb400742cca!OpenDocument,6060,2013-07-01
"LG Leoben, 17 S 6/09i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9580353e7c76bca3c1257baa00742da8!OpenDocument,8940,2013-07-01
"LG Linz, 12 S 35/09y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c58e14dcf2b8b249c1257bac0073a404!OpenDocument,4210,2013-07-01
"BG Fünfhaus, 19 S 29/13i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9941b118fbe48957c1257b9c0073a9dd!OpenDocument,1150,2013-07-01
"BG Reutte, 2 S 12/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e0b3e17739b17779c1257bb200742b6a!OpenDocument,6600,2013-07-01
"BG Favoriten, 45 S 80/13z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c082d4ac49a7dfe3c1257ba300742f86!OpenDocument,1100,2013-07-01
"BG Rattenberg, 4 S 9/13v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c3b598d67af1dccfc1257ba500739550!OpenDocument,6250,2013-07-01
"LG Linz, 17 S 58/13y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1100fa1f3a343623c1257b9e007427c3!OpenDocument,4055,2013-07-01
"BG Fünfhaus, 16 S 55/06f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/da1db9989771b9d6c1257a6c0059259a!OpenDocument,1150,2013-07-01
"BG Fünfhaus, 19 S 23/05w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b16a15249b2f8c7cc1257a6c005994ba!OpenDocument,3500,2013-07-01
"LG Salzburg, 44 Se 64/13f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/16e97da8b2b8a7e6c1257bb90073b4c8!OpenDocument,5020,2013-07-01
"BG Baden, 19 S 17/13d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c794ebd9132b1c6bc1257bb4007429f8!OpenDocument,2483,2013-07-01
"BG Innsbruck, 25 S 47/05s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c573176d42175fa0c1257a6c006eee7e!OpenDocument,6020,2013-07-01
"LG Salzburg, 23 S 2/12g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4043651898da5cd4c1257bd400743edb!OpenDocument,5400,2013-08-01
"BG Neumarkt bei Salzburg, 3 S 16/05s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5908ae996edf4e4bc1257a6c006877a1!OpenDocument,5203,2013-08-01
"BG Bruck an der Leitha, 6 Se 14/13x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0ea38e1b56bc12f4c1257bd600744135!OpenDocument,2434,2013-08-01
"BG Leibnitz, 6 S 2/13a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fa7ea61481b32b04c1257bd400743fd4!OpenDocument,8454,2013-08-01
"LG Korneuburg, 36 S 98/13y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/46a394108f3fdb9bc1257bce0074450c!OpenDocument,3400,2013-08-01
"LG Salzburg, 23 S 5/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7ce852c8a0ebe141c1257bd400743ecd!OpenDocument,5500,2013-08-01
